_id,app,career_growth,ceo_rating,cleansing_effect,consumer_reviews,flavor,followers,id,job_security,mem_rating,oral_health_impact,overall_benefits,results,review_content,review_date,review_time,review_tite,reviewer_country,reviewer_name,salary_and_benefits,status,url,value_for_money,views,work_environment
5c50821f034cab234c64898d,,,,5.0,pathanjali_adv,4.0,150 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-romttmsopqm,,4.0,5.0,5.0,,Patanajali products are really trust-able and  best valued products for the money spent.,Jan-10-2017,11:54:AM,Patanjali at its best,Hyderabad India,Prashanth852615,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-romttmsopqm,,471 Reviews,
5c50821f034cab234c64898e, (via Mobile),,,1.0,pathanjali_adv,1.0,196 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lmpountlpqm,,1.0,2.0,2.0,,They are just making fool their customers .,Jan-09-2017,02:11:PM,Lie at door !,Rohtak India,bluffboy,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lmpountlpqm,,398 Reviews,
5c50821f034cab234c64898f, (via Mobile),,,4.0,pathanjali_adv,3.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-nrqmqorroqm,,5.0,4.0,4.0,,Healthy for gums and teeth.whitens teeth and fights germs.see the difference in just 7 days. its 10times better than Colgate.it costs just rupees 90. It is 99percent made from natural herbs and from things like clove.my teeth's are now much more strong and healthy . I can feel the change. I would like to thank patanjali.for their oosum product.,Jan-08-2017,12:19:AM,Best toothpaste in  the world,"Delhi, India India",harshguptaharshgu,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-nrqmqorroqm,,2 Reviews,
5c50821f034cab234c648990, (via Android App),,,5.0,pathanjali_adv,3.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-putpqsoqnqm,,4.0,5.0,5.0,,Very effective. And far better than other tooth paste. Regularly use of dant kanti tooth paste. Relief you and your family to visit dentist. And you will get rid of all tooth ache medicines. Use it you will really feel like.you are using something great for your teeth,Jan-04-2017,01:43:PM,Complete care for ur tooth,- India,amitimp,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-putpqsoqnqm,,3 Reviews,
5c50821f034cab234c648991, (via Android App),,,1.0,pathanjali_adv,1.0,1 Follower,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rstrtmqnmqm,,1.0,1.0,1.0,,People believes on baba ram dev thats why they buying product of baba ram dev because everybody trust on baba ram dev. I tried patanjali dant kanti advance toothpaste. But I do not feel that it more effective than other toothpaste. Its just like dabur red toothpaste. So product of baba ram dev is normal not high quality.,Dec-30-2016,08:18:PM,Only name,Noida India,Montybohemia,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rstrtmqnmqm,,7 Reviews,
5c50821f034cab234c648992, (via Android App),,,3.0,pathanjali_adv,4.0,1 Follower,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qmsrruonmqm,,2.0,2.0,2.0,,"Patanjali Dant kanti advance is not a good toothpaste.I used several products of patanjali like amla swarash, neem facewash and others.Some of its products are good but dant kanti is not with them.I used dant kanti toothpaste it is white packed and paste is good as comparing to other chemical pastes but there were no effect on teeth as claimed by product.",Dec-30-2016,07:41:PM,Toothpaste,Kanpur India,5000bd,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qmsrruonmqm,,47 Reviews,
5c50821f034cab234c648993,,,,4.0,pathanjali_adv,4.0,78 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-muonrmtmmqm,,3.0,4.0,4.0,,Patanjali Dant Kanti Advance toothpaste is good for cleaning teeth and complete oral protection. I have suffered from dental problems and I tried many toothpaste. But no toothpaste gives good result. But I found this toothpaste is better then other toothpastes. Now I am a regular user of this paste. It gives strength and cleans teeth more effectively.It is also very effective in dental problems like Pyria. Its taste is also good. One personal advice for me is to clean your teeth at least twice regularly on daily basis with this toothpaste helps to maintain good clean teeth. I suggest you to atleast try this toothpaste as it is a good product form Patanjali.,Dec-30-2016,04:52:PM,Good toothpaste for Tooth and gum protection,Santiniketan India,amrikroy,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-muonrmtmmqm,,56 Reviews,
5c50821f034cab234c648994, (via Mobile),,,2.0,pathanjali_adv,4.0,2 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rmnnutpmlqm,,1.0,2.0,1.0,,"Hello Everyone, I'm going to share my Patanjali dant Kanti advanced toothpaste review, I haven't used it for too long .i used it for 10 to 15 days. And that experience was not good at all. I was using another toothpaste but I heard alot of rumours that dant kanti is very good, so I decided to give it a try but soon my teeth started to pain and I experienced a little swelling in my gums. So I discontinued it. So from my point of view and experience I'm not going to use it again, a big No No!",Dec-27-2016,09:11:PM,Never recommend to anyone!,"Gurgaon, Haryana India",rachnasingh574,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rmnnutpmlqm,,11 Reviews,
5c50821f034cab234c648995, (via Android App),,,5.0,pathanjali_adv,5.0,3 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-nmrttrnmlqm,,5.0,5.0,5.0,,So I suggest to those who has problem of teeth.,Dec-27-2016,08:07:PM,Best best tooth paste for Pyria.,"Hisar, Haryana India",rajeshnager1989,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-nmrttrnmlqm,,7 Reviews,
5c50821f034cab234c648996, (via Android App),,,4.0,pathanjali_adv,2.0,49 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lpqopmqllqm,,4.0,3.0,4.0,,In the range of ayurvedic tooth paste we can say it is just like other ayurvedic tooth paste the test and quality is all most equile other ayurvedic top brands but the trust on baba ramdev product is better the problem came after brush the teeth we feel coldness in teeth. It may due to tobaco in the paste all most it is good.,Dec-27-2016,04:32:PM,Patanjali Dantkanti advanced,Chandigarh Try City India,deswal1777,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lpqopmqllqm,,14 Reviews,
5c50821f034cab234c648997, (via Android App),,,4.0,pathanjali_adv,4.0,2 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-osrumrutupm,,4.0,4.0,4.0,,"I am a regular user of Dant Kanti. I simply love Patanjali Dant Kanti since it takes care of my teeth very well. I have been using Patanjali ayurvedic toothpaste, since years. The best thing is taste you will love it. And its also cheaper then other paste and most important thing I beleive in make in india so I always go for it",Dec-27-2016,02:16:AM,Good product,Lucknow India,saurabhkumarca,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-osrumrutupm,,6 Reviews,
5c50821f034cab234c648998, (via Android App),,,5.0,pathanjali_adv,4.0,62 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qpnpprrutpm,,3.0,5.0,5.0,,Really friends if have any problems related to teeth then on my advice you should try this patanjali dant kanti advance first.,Dec-24-2016,10:12:AM,Ossume thootpaste. ..,Bikaner India,niteshsaini393,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qpnpprrutpm,,54 Reviews,
5c50821f034cab234c648999, (via Android App),,,4.0,pathanjali_adv,3.0,90 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-mrqororutpm,,4.0,3.0,4.0,,"Dant kanti toothpaste is product of patanjali which is mixture of almost 26 herbs.it looks somewhat like a mud clay color.its taste may not like you.but after usage ull be used to it.initially I too didnt like it but now I'm used to it.u may not notice a difference immediately when u start using this toothpaste, but after a month's usage I liked it and it showed noticeable results for me.its very helpful in various tooth illness.it's usage made my teeth looks more clean, I used to experience minor pain when I used to drink or eat cold foods but now I'm an not experiencing any pain.so overall it improved my teeth cleanliness, cured my sensitivity problem, flavour is not so soothing but OK, teeth condition has definitely improved.its worth buying it.its at a reasonable price.value for money!",Dec-24-2016,09:59:AM,I like it,Mumbai India,trupatz,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-mrqororutpm,,153 Reviews,
5c50821f034cab234c64899a, (via Android App),,,4.0,pathanjali_adv,3.0,135 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rsutpqsntpm,,4.0,4.0,4.0,,Rest I recommend patanjali toothpaste as it is not harnful and same affective.,Dec-22-2016,10:23:AM,Chemicall free..!,Bhopal India,shankzzz,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rsutpqsntpm,,258 Reviews,
5c50821f034cab234c64899b, (via Android App),,,5.0,pathanjali_adv,4.0,86 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rstqnorntpm,,3.0,5.0,5.0,,And now mini pack of dant kanti also available in every villege shop. So go market and help indian product.,Dec-22-2016,09:13:AM,Superb than other chemically made paste,Karad India,nikhildhumal9,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rstqnorntpm,,182 Reviews,
5c50821f034cab234c64899c, (via Mobile),,,2.0,pathanjali_adv,2.0,123 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lrstlpnntpm,,2.0,2.0,2.0,,"Hey all Patanjali Dantkanti toothpaste is an entire non useful to my teeth. I am confronting tooth affectability since a week. Somebody prescribed me to utilize this tooth glue. Be that as it may, after brush just couple of minutes it works. After that affectability again begins. Its taste is terrible and made my tongue and skin harmed. It has hard flavors which is bad for oral utilize. Since I connected it twice per day it doesn't worked by expectations.When I saw a dant kanti include television I am so eager to take and I said to my kids that is a decent tooth past in light of the fact that this item made my baba ramdev patanjali. when I have utilized then I have feel it is a garbage item. it has not shading no taste no flavor add up to garbage when you put on the brush so it appears like you put wet soil on the brush. taste likewise like soil and not made froth in the mouth like other glue so kindly don't purchase this glue and not squander your cash.",Dec-22-2016,12:43:AM,Don't buy this product,Jaipur  India,anwarshekh1111,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lrstlpnntpm,,358 Reviews,
5c50821f034cab234c64899d,,,,4.0,pathanjali_adv,3.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lmmnlsqltpm,,5.0,5.0,5.0,,Overall Benefits- It is made from butea medicinal herbal toothpaste. is very beneficial for teeth which you used your teeth and the gums remain healthy and very strong and it does not have any ill effects.this paste is also very good for the kids and everyone should still be used.,Dec-21-2016,04:07:PM,Indias Best Ayurveds Herbal Toothpaste.,Lucknow India,Amitco3105,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lmmnlsqltpm,,1 Review,
5c50821f034cab234c64899e,,,,3.0,pathanjali_adv,3.0,1 Follower,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qmnnluqsspm,,4.0,3.0,5.0,,Really Patanjali Dant Kanti Advanced Toothpaste is a miracle for our teeth.It gives a new life to our teeth.it gives results in a few days.It shines and makes  our teeth more stronger.We feel as natural by using this.It has natural flavours and taste.Even kids also like the taste of this.It improves the  condition of our teeth.It gives us a feeling like a cleanser.I am very much fan of this one Ayurvedic toothpaste.,Dec-20-2016,04:52:PM,New life for teeth,India,apurtisales,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qmnnluqsspm,,13 Reviews,
5c50821f034cab234c64899f,,,,3.0,pathanjali_adv,2.0,2 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-nmsslourspm,,3.0,2.0,2.0,,You can also buy the 30 g in just 10 Rs.,Dec-20-2016,12:35:PM,Bakwas,"New Delhi, India India",tacitvny,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-nmsslourspm,,10 Reviews,
5c50821f034cab234c6489a0, (via Mobile),,,5.0,pathanjali_adv,4.0,13 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qlrmrttrspm,,5.0,4.0,4.0,,Patanjali Dant kanti is the best toothpaste I ever know. Its a dental cream which is very effective in protection for our teeth. This toothpaste helps to tighten our gums moreover it fights against germs also and make our teeth strong and healthy. It keeps our teeth white . Patanjali Dant kanti fights against dental problems also . This toothpaste has no sideeffects as it is absolutely a herbal ayurvedic product . This toothpaste is made up of natural ingredients. This toothpaste gives long life to our teeth and gums by making them healthy. I really like this toothpaste very much as its a solution of so many problems.,Dec-20-2016,12:18:PM,Best toothpaste ever,Bulandshahr India,Saloni1234,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qlrmrttrspm,,17 Reviews,
5c50821f034cab234c6489a1,,,,4.0,pathanjali_adv,4.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rluputmospm,,5.0,4.0,4.0,,"Let me tell my experience about tooth paste "" Dant Kanti "" manufactured by Patanjali . Earlier I was using Closup twice a daily since long back. Last year I suffered from tooth pain for about 15 days tried many medicines, temporarily they give relief but after some time again tooth pain started . I visited our dentist and who suggested me to apply Dant Kanti  twice in a day . I purchased it from Patanjali outlet and started applying twice daily. Really it started working on my teeth and no effect of hot and cold on my teeth. Slowly and gradually my teeth pain vanished since last one year and I am continuously using Dant Kanti. I suggest every one to must apply at least once Dant Kanti and see the difference. I strongly recommend to use Dant Kanti.",Dec-18-2016,10:33:PM,Best tooth paste,,,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rluputmospm,,2 Reviews,
5c50821f034cab234c6489a2,,,,5.0,pathanjali_adv,5.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rtsnmlltrpm,,1.0,5.0,5.0,,"Ptan paste for teeth dental always our very own profit Dayak o Healthy Living and its use protects teeth from the carcass, and the O-Pur Priyog long it has been around and have mint, turmeric and O in our country are prepared I also packed with a bunch of the other ingredients of toothpaste is this Tablet Which You Can look for Yourself If You Hey Kmfartebl with sub and Dide subsided. In my dim, then the level is this toothpaste walled knots Bay High's my list.",Dec-16-2016,11:17:PM,Patanjali Dant Kanti Toothpaste,- India,santosh1988,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rtsnmlltrpm,,3 Reviews,
5c50821f034cab234c6489a3,,,,4.0,pathanjali_adv,4.0,58 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lssrupqrrpm,,4.0,4.0,4.0,,"Hi Guys, Patanjali Dant Kanti: It is the toothpaste from patanjali with advanced tooth fighting ingredients. Patanjali is the best desi company in india with natural products. The flavor of dant kanti  is good. I suggest you to buy this patanjali products, which are of very good quality and quantity. This toothpaste is very good which can solve teeth and gum problems. Iam using this toothpaste from 6 months, It is very good. It will clean the teeth very well.It as lot of good qualities to fight teeth problems. I suggest you buy this product. Thank you, have a nice day.",Dec-16-2016,02:03:PM,PATANJALI DANT KANTI TOOTHPASTE,Hyderabad India,reddy1992,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lssrupqrrpm,,84 Reviews,
5c50821f034cab234c6489a4,,,,5.0,pathanjali_adv,4.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-plrtsruqrpm,,5.0,5.0,5.0,,"Since my childhood I used to use Colgate tooth paste as that time there was not any reputed brand.  But, recently when I bought Patanjali Dant Kanti the entire scene changed.   The next morning when I used it, I really feel fresh and the flavor which I thought would not be good, actually was good and I felt fresh atleast 3-4 hours.  Other brands claims 12 hours or more freshness which is totally wrong.  Dant Kanti is actually a product which must be used by people, this is totally awesome and the ingredients are also natural and effective.    I do refer my friends to use and get benefitted because it is really a all-rounder tooth paste for our teeth.",Dec-16-2016,10:12:AM,"An amazing tooth paste ""Dant Kanti""",,,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-plrtsruqrpm,,4 Reviews,
5c50821f034cab234c6489a5, (via Android App),,,4.0,pathanjali_adv,4.0,10 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-uluqosrnrpm,,4.0,4.0,4.0,,"Dant kanti toothpaste  is a wonderful herbal remedy for strong, white and healthy teeth. It gives relief in the toothache. Dant kanti toothpaste  is a  combination of natural herbs that acts as a tonic for your teeth and it also prevents formation of cavities I suggest everyone to use dantkanti.",Dec-14-2016,11:28:PM,Strong teeth,- India,Tarun_424,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-uluqosrnrpm,,12 Reviews,
5c508220034cab234c6489a6, (via Android App),,,4.0,pathanjali_adv,4.0,7 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-umlosotmrpm,,4.0,5.0,4.0,,Yes it's a must try because it's so good that my whole family switched to the patanjali dant kanti advance toothpaste.It is very refreshing and it is available at the normal rate in the market.Its having good herbal power and it's totally safe to use the  toothpaste. I would suggest to try it and feel refreshing every morning.,Dec-14-2016,06:20:PM,Patanjali the best,Ahmedabad India,parthparthchauhan7,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-umlosotmrpm,,23 Reviews,
5c508220034cab234c6489a7,,,,5.0,pathanjali_adv,5.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-nrlttttoqpm,,5.0,4.0,4.0,,I used my toothpaste in the past but this toothpaste is different from all.I used colgate for many years and sesodine but this toothpaste is different from them and feels natural without any chemicals.After using this feels good and its cleans so well and freshness feels in the mouth.After using this toothpaste not like to use other.Now using it more than 6 months and feels differ in gums solidness.Really good product from Baba's Patanjali.I recommend it to use it for once who have not use it.,Dec-11-2016,01:52:AM,Great product by Pantanjali,India,iashwanig,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-nrlttttoqpm,,13 Reviews,
5c508220034cab234c6489a8,,,,4.0,pathanjali_adv,4.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qpqnqlooqpm,,4.0,4.0,4.0,,I suggest use only'dant kanti',Dec-10-2016,08:56:PM,Healthy Teeth...,- India,vikasjyoti2513,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qpqnqlooqpm,,6 Reviews,
5c508220034cab234c6489a9,,,,4.0,pathanjali_adv,4.0,75 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-smusuronqpm,,4.0,4.0,5.0,,This is herbal product. any member of family can use it.,Dec-10-2016,02:05:PM,Patanjali Dant Kanti : Smile for whole Family,Jaipur India,yogespalariya,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-smusuronqpm,,59 Reviews,
5c508220034cab234c6489aa, (via Android App),,,5.0,pathanjali_adv,5.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-onnsosrtppm,,5.0,5.0,5.0,,The patanjali dantkanti is excellent toothpaste. The most effective tooth in india. We're were using dantkanti  teeth paste from 1 year really makes mouth feel and smell try one and you will notes the difference. Me and my family love it. I use not to be other toothpaste so I always preferred a made toothpaste,Dec-08-2016,06:02:PM,Really makes mouth and teeth fresh,- India,singhdeepak09494,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-onnsosrtppm,,1 Review,
5c508220034cab234c6489ab, (via Android App),,,5.0,pathanjali_adv,4.0,50 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-totrrsoqppm,,4.0,4.0,4.0,,I guess it can really prevent cavities. Everyone should give it a try.,Dec-07-2016,10:10:AM,Better than other pastes,"New Delhi, India India",madhulikanayak,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-totrrsoqppm,,68 Reviews,
5c508220034cab234c6489ac, (via Android App),,,4.0,pathanjali_adv,4.0,21 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lpmoqlpuopm,,4.0,5.0,4.0,,According to pantanjali dant Kanti advanced toothpaste is one of the best toothpaste available in the market. It contains no harmful Chemicals and is made from natural herbs and other plants. It is really good for all teeth and gums and makes it immune to cavity. It does not contain flourode which is nowadays used in most toothpastes and is not at all good for our body. I feel everyone must use it twice a day to cure all his dental problems. It also has a very good smell and flavour which refreshes our teeth. And as an added benefit it also strengthens our gums.,Dec-04-2016,12:50:PM,Best toothpaste..,Ludhiana India,Vartik,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lpmoqlpuopm,,26 Reviews,
5c508220034cab234c6489ad,,,,5.0,pathanjali_adv,4.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rqtmmurropm,,5.0,5.0,5.0,,This toothpaste is really awesome I am using this toothpaste from last 1 year. It reduces my teeth sensitivity from which I was suffering. This toothpaste is far better than any other ayurvedic toothpaste available. It keeps the mouth fresh for very long time.It also help in reducing cavities. I am damn sure that most of the Indians are loving this patanjali product. It is affordable. Best toothpaste I ever used.,Dec-03-2016,12:45:AM,Just awesome toothpaste,,,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-rqtmmurropm,,2 Reviews,
5c508220034cab234c6489ae, (via Android App),,,5.0,pathanjali_adv,5.0,365 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-umrusrqqopm,,5.0,5.0,5.0,,"Patanjli Dant Kanti Advanced is the best toothpaste from other company's toothpaste.I am using this toothpaste from 3 years.Before use this to my teeth flows blood and at gums were swelling and after this use now my teeth is good.it gave result with in 2 week and Now my teeth are clean.This toothpaste gives good result with in 1-2 week.I liked so much.Its flavour is very good.However, its flavour liked to me better than Colgate toothpaste flavour.This toothpaste is pure compare to other toothpaste.Its cost is very cheap from other company toothpaste.So guys you have once use this toothpaste.Its very good toothpaste compare to the other toothpaste.",Dec-02-2016,02:19:PM,One of the best toothpaste,Budaun India,nagesh1213,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-umrusrqqopm,,575 Reviews,
5c508220034cab234c6489af, (via Mobile),,,4.0,pathanjali_adv,5.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-mqmonooqopm,,5.0,5.0,5.0,,Hello friends!  I am a regular user of Dant Kanti Advanced toothpaste of Patanjali. I would like to share my experience with all of you. I was suffering from my gum's weakness. I used many other toothpastes but no one gave me permanent solution. But Dant Kanti cured my problem permanently.  Now I can eat sugarcane also.,Dec-02-2016,12:25:PM,Dant Kanti Advanced,- India,viveksingh26787,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-mqmonooqopm,,4 Reviews,
5c508220034cab234c6489b0, (via Android App),,,4.0,pathanjali_adv,4.0,29 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-soqtsnqoopm,,4.0,4.0,4.0,,My family members and me using patanjali danth kanti tooth paste it is good but tastes different and it gives strong teeths and it is slightly red in colour it is better than chemical pastes and it is completely ayurvedic paste it dont show any side effects in the future and teeths looks great have a healthy and white teeths,Dec-01-2016,02:51:PM,Good for teeth to be natural,Adilabad India,vijaychalla2011,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-soqtsnqoopm,,24 Reviews,
5c508220034cab234c6489b1, (via Android App),,,4.0,pathanjali_adv,4.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-ttnsqllmopm,,5.0,4.0,5.0,,One more thing related to this product that it has less price compare to other product and also easily available in the market.,Nov-30-2016,07:14:AM,Best in Market,- India,krshnkmr,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-ttnsqllmopm,,1 Review,
5c508220034cab234c6489b2,,,,3.0,pathanjali_adv,2.0,22 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qrrrllmsnpm,,2.0,2.0,2.0,,Poor flavour.,Nov-28-2016,11:35:AM,"Has more abrasive content, not recommended.",Delhi India,komaltravels2819,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qrrrllmsnpm,,56 Reviews,
5c508220034cab234c6489b3,,,,5.0,pathanjali_adv,5.0,,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-umtsuqrrnpm,,5.0,5.0,5.0,,Please go for it.good for Oral,Nov-28-2016,01:35:AM,Go for Patanjali Toothpaste,Hyderabad India,jbshaik27,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-umtsuqrrnpm,,3 Reviews,
5c508220034cab234c6489b4, (via Android App),,,5.0,pathanjali_adv,3.0,4 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lpqnqquqnpm,,5.0,5.0,5.0,,"2) Fights against pyorrhea, bleeding & swollen.",Nov-27-2016,07:03:PM,Natural Product.,- India,sonupandey012,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-lpqnqquqnpm,,5 Reviews,
5c508220034cab234c6489b5, (via Android App),,,4.0,pathanjali_adv,4.0,1 Follower,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qnmnmmsqnpm,,5.0,4.0,4.0,,"Yes dear use aurved best product thats good taste and natural things are use in product package quality is good.  Contity is best. Replacement of colgate by this product  also reasonable prize. I always use  this tooth paste andit nicely wash teeth.  Content is 5gram like awla, elaychi, also tulsi and alot of so please use at one time this u fan of this product",Nov-27-2016,04:55:PM,Taste is superb,Pune India,nagargojesandeep,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-qnmnmmsqnpm,,12 Reviews,
5c508220034cab234c6489b6,,,,4.0,pathanjali_adv,4.0,80 Followers,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-sqqpursonpm,,5.0,4.0,5.0,,Patanjali Dant Kanti Toothpaste is a herbal product which is use to clean the teeth and improve the bad condition of teeth.When you will use dant kanti you will surely get clean teeth after use.Flavor of the tooth paste is no much good but it can be use for repairing of teeth.The toothpaste will definitely improve your mouth condition but all depends on your use .Because of product is herbal and natural then it has no side effects.It is good option than other chemical products.So I suggest you guy to use the patanjali tooth paste.,Nov-26-2016,05:08:PM,Patanjali Dant Kanti Advanced Toothpaste,Ratia India,Vedparkash72,,1,https://www.mouthshut.com/review/Patanjali-Dant-Kanti-Advanced-Toothpaste-review-sqqpursonpm,,146 Reviews,
